Date,Close,Open,High,Low,Volume,Change %,SMA_50,SMA_200,BB_Upper,BB_Lower,RSI
2025-01-13 09:00:00,76.92,75.4,77.23,75.4,3069000.0,2.77%,75.26399999999998,74.429,78.00877518881623,73.76122481118378,100.0
2025-01-13 10:00:00,76.92,75.4,77.23,75.4,3069000.0,2.77%,75.30539999999999,74.4339,78.1016296321109,73.8753703678891,100.0
2025-01-13 11:00:00,76.92,75.4,77.23,75.4,3069000.0,2.77%,75.34679999999999,74.43879999999999,78.17286621639315,74.01113378360685,100.0
2025-01-13 12:00:00,76.92,75.4,77.23,75.4,3069000.0,2.77%,75.3882,74.44369999999999,78.22145240760855,74.16954759239147,100.0
2025-01-13 13:00:00,76.92,75.4,77.23,75.4,3069000.0,2.77%,75.4296,74.4486,78.245472112364,74.35252788763601,100.0
2025-01-14 00:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,75.8858,74.50269999999999,76.93988854384317,76.90411145615683,100.0
2025-01-14 01:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,75.928,74.5078,76.94862348046692,76.89937651953309,100.0
2025-01-14 02:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,75.97019999999999,74.5129,76.9553078038968,76.8966921961032,100.0
2025-01-14 03:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.0124,74.518,76.96083130727943,76.89516869272056,100.0
2025-01-14 04:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.0546,74.5231,76.96554093267731,76.8944590673227,100.0
2025-01-14 05:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.0968,74.5282,76.96961298768966,76.89438701231032,100.0
2025-01-14 06:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.13900000000001,74.5333,76.97314883880509,76.89485116119491,100.0
2025-01-14 07:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.18119999999999,74.5384,76.97620997520647,76.89579002479354,100.0
2025-01-14 08:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.2234,74.5514,76.97883342285306,76.89716657714695,100.0
2025-01-14 09:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.26559999999999,74.5644,76.9810391340937,76.89896086590629,100.0
2025-01-14 10:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.3078,74.5774,76.9828334228531,76.90116657714688,100.0
2025-01-14 11:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.35,74.5904,76.98420997520655,76.90379002479342,100.0
2025-01-14 12:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.39219999999999,74.60340000000001,76.98514883880524,76.90685116119475,100.0
2025-01-14 13:00:00,76.96,76.75,77.25,75.75,2369000.0,0.05%,76.4344,74.6164,76.98561298768989,76.91038701231012,100.0
2025-01-15 00:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,76.919,74.76449999999998,77.46715786741096,76.55484213258903,100.0
2025-01-15 01:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,76.9816,74.7826,77.68989875147689,76.4341012485231,100.0
2025-01-15 02:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.0028,74.80069999999999,77.86034899900704,76.36565100099295,100.0
2025-01-15 03:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.024,74.8188,78.00119833530215,76.32680166469785,100.0
2025-01-15 04:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.0452,74.8369,78.12129378297206,76.30870621702795,100.0
2025-01-15 05:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.0664,74.855,78.22513118580315,76.30686881419683,100.0
2025-01-15 06:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.08760000000001,74.8731,78.31529538925702,76.318704610743,100.0
2025-01-15 07:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.1088,74.8912,78.39335436749873,76.34264563250129,100.0
2025-01-15 08:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.13,74.9109,78.4602522824901,76.37774771750989,100.0
2025-01-15 09:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.1512,74.9306,78.51649791912754,76.42350208087245,100.0
2025-01-15 10:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.1724,74.9503,78.56225228249015,76.47974771750982,100.0
2025-01-15 11:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.1936,74.97,78.59735436749884,76.54664563250117,100.0
2025-01-15 12:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.21480000000001,74.9897,78.62129538925718,76.62470461074282,100.0
2025-01-15 13:00:00,77.98,77.25,78.95,77.2,3286000.0,1.33%,77.236,75.0094,78.63313118580339,76.71486881419662,100.0
2025-01-16 00:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.4762,75.22785,78.15402475843126,77.84097524156874,100.0
2025-01-16 01:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.5044,75.24929999999999,78.23045545394248,77.79954454605752,100.0
2025-01-16 02:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.5318,75.27074999999999,78.28894328397666,77.77605671602333,100.0
2025-01-16 03:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.5592,75.2922,78.33727393858736,77.76272606141266,100.0
2025-01-16 04:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.5866,75.31365,78.37848316082679,77.75651683917323,100.0
2025-01-16 05:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.61399999999999,75.3351,78.41411364219026,77.75588635780976,100.0
2025-01-16 06:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.64139999999999,75.35655,78.44505233945372,77.75994766054629,100.0
2025-01-16 07:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.66879999999999,75.37799999999999,78.47183728296798,77.76816271703203,100.0
2025-01-16 08:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.6962,75.40879999999999,78.49479244987675,77.78020755012325,100.0
2025-01-16 09:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.7236,75.43959999999998,78.51409242323274,77.79590757676726,100.0
2025-01-16 10:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.751,75.47039999999998,78.5297924498768,77.8152075501232,100.0
2025-01-16 11:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.7784,75.5012,78.54183728296806,77.83816271703193,100.0
2025-01-16 12:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.8058,75.532,78.55005233945387,77.86494766054615,100.0
2025-01-16 13:00:00,78.33,78.0,78.75,77.25,2968000.0,0.45%,77.83319999999999,75.5628,78.55411364219042,77.89588635780957,100.0
2025-01-17 00:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.15320000000001,75.90625,78.7924086438177,77.96059135618229,100.0
2025-01-17 01:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.1992,75.9417,78.99549592046554,77.85050407953446,100.0
2025-01-17 02:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.2248,75.97715,79.15090644027221,77.78809355972778,100.0
2025-01-17 03:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.2504,76.0126,79.2793278939529,77.75267210604709,100.0
2025-01-17 04:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.27600000000001,76.04804999999999,79.38882668447539,77.73617331552461,100.0
2025-01-17 05:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.3016,76.0835,79.48350196352722,77.73449803647277,100.0
2025-01-17 06:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.3272,76.11895,79.5657105019704,77.74528949802958,100.0
2025-01-17 07:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.3528,76.1544,79.63688192330841,77.76711807669159,100.0
2025-01-17 08:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.3784,76.1834,79.69787708109467,77.79912291890534,100.0
2025-01-17 09:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.404,76.2124,79.74915986744055,77.84084013255945,100.0
2025-01-17 10:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.4296,76.2414,79.79087708109472,77.8921229189053,100.0
2025-01-17 11:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.45519999999999,76.2704,79.8228819233085,77.95311807669151,100.0
2025-01-17 12:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.4808,76.29939999999999,79.84471050197054,78.02428949802946,100.0
2025-01-17 13:00:00,79.26,78.18,80.5,77.8,3397000.0,1.19%,78.5064,76.32839999999999,79.85550196352742,78.1064980364726,100.0
2025-01-20 00:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.2746,77.7581,79.6229659247196,78.97003407528042,100.0
2025-01-20 01:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.2892,77.7838,79.78237851821669,78.88362148178331,100.0
2025-01-20 02:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.30380000000001,77.8095,79.90436742086037,78.83463257913964,100.0
2025-01-20 03:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.3184,77.8352,80.00517135762033,78.80682864237968,100.0
2025-01-20 04:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.33300000000001,77.8609,80.09112202114862,78.79387797885137,100.0
2025-01-20 05:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.3476,77.8866,80.16543702513549,78.79256297486451,100.0
2025-01-20 06:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.36220000000002,77.9123,80.22996630799946,78.80103369200054,100.0
2025-01-20 07:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.3768,77.93799999999999,80.28583204732925,78.81816795267073,100.0
2025-01-20 08:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.3914,77.9637,80.3337099668819,78.8432900331181,100.0
2025-01-20 09:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.406,77.9894,80.37396419702438,78.87603580297562,100.0
2025-01-20 10:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.4206,78.0151,80.40670996688195,78.91629003311806,100.0
2025-01-20 11:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.43520000000001,78.0408,80.43183204732937,78.96416795267065,100.0
2025-01-20 12:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.4498,78.06649999999999,80.4489663079996,79.0200336920004,100.0
2025-01-20 13:00:00,79.99,79.0,80.5,78.45,2831000.0,0.92%,79.46440000000001,78.0922,80.45743702513569,79.08456297486431,100.0
2025-01-21 00:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.6306,78.3763,80.12921980675476,79.87878019324522,100.0
2025-01-21 01:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.6508,78.4034,80.1903643631611,79.8456356368389,100.0
2025-01-21 02:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.671,78.4305,80.23715462718731,79.82684537281268,100.0
2025-01-21 03:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.6912,78.4576,80.27581915087521,79.81618084912478,100.0
2025-01-21 04:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.7114,78.4847,80.30878652866636,79.81121347133362,100.0
2025-01-21 05:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.7316,78.51180000000001,80.33729091375686,79.81070908624311,100.0
2025-01-21 06:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.7518,78.5389,80.36204187156747,79.81395812843252,100.0
2025-01-21 07:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.77199999999999,78.56599999999999,80.38346982637877,79.82053017362124,100.0
2025-01-21 08:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.79220000000001,78.58274999999999,80.40183395990573,79.83016604009427,100.0
2025-01-21 09:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.8124,78.59949999999999,80.4172739385905,79.8427260614095,100.0
2025-01-21 10:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.8326,78.61625,80.42983395990576,79.85816604009422,100.0
2025-01-21 11:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.8528,78.633,80.43946982637884,79.87653017362113,100.0
2025-01-21 12:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.873,78.64975,80.44604187156762,79.89795812843238,100.0
2025-01-21 13:00:00,80.27,80.11,80.42,77.9,3320000.0,0.35%,79.8932,78.6665,80.44929091375707,79.92270908624295,100.0
2025-01-22 00:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,80.08879999999999,78.8441,80.7982940820182,79.60870591798178,0.0
2025-01-22 01:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,80.08239999999999,78.8542,80.9557307249663,79.3182692750337,0.0
2025-01-22 02:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,80.06139999999999,78.8643,81.04498447909847,79.09601552090155,0.0
2025-01-22 03:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,80.0404,78.8744,81.09564096662031,78.91235903337967,0.0
2025-01-22 04:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,80.01939999999999,78.8845,81.11923601113094,78.75576398886903,0.0
2025-01-22 05:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.9984,78.8946,81.12163184031257,78.62036815968742,0.0
2025-01-22 06:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.97739999999999,78.9047,81.10619888991408,78.5028011100859,0.0
2025-01-22 07:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.95639999999999,78.9148,81.0749816752684,78.40101832473157,0.0
2025-01-22 08:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.93539999999999,78.9247,81.02921130952183,78.31378869047816,0.0
2025-01-22 09:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.9144,78.9346,80.96955120827451,78.24044879172547,0.0
2025-01-22 10:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.8934,78.9445,80.8962113095218,78.1807886904782,0.0
2025-01-22 11:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.8724,78.95439999999999,80.80898167526836,78.13501832473166,0.0
2025-01-22 12:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.8514,78.96430000000001,80.70719888991397,78.10380111008601,0.0
2025-01-22 13:00:00,78.94,79.81,79.95,78.48,2623000.0,-1.66%,79.8304,78.9742,80.58963184031242,78.08836815968758,0.0
2025-01-23 00:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.6358,79.0922,79.84492874381179,78.21707125618822,100.0
2025-01-23 01:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.6512,79.11120000000001,80.24236836047837,78.00163163952163,100.0
2025-01-23 02:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.661,79.1302,80.54650507665957,77.87949492334042,100.0
2025-01-23 03:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.67079999999999,79.14920000000001,80.79782448063708,77.81017551936293,100.0
2025-01-23 04:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.6806,79.1682,81.01211243628336,77.77788756371666,100.0
2025-01-23 05:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.6904,79.1872,81.19739093937412,77.77460906062589,100.0
2025-01-23 06:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.7002,79.2062,81.3582721651447,77.7957278348553,100.0
2025-01-23 07:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.71,79.2252,81.49755387141909,77.8384461285809,100.0
2025-01-23 08:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.71979999999999,79.23910000000001,81.61692073934488,77.90107926065512,100.0
2025-01-23 09:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.7296,79.253,81.71728060079595,77.98271939920404,100.0
2025-01-23 10:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.73939999999999,79.2669,81.79892073934491,78.0830792606551,100.0
2025-01-23 11:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.7492,79.2808,81.86155387141916,78.20244612858086,100.0
2025-01-23 12:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.759,79.2947,81.90427216514479,78.34172783485522,100.0
2025-01-23 13:00:00,80.76,79.22,82.0,78.98,3924000.0,2.31%,79.7688,79.3086,81.92539093937425,78.50260906062574,100.0
2025-01-24 00:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,79.8948,79.46605000000001,81.21246437191017,80.39853562808985,100.0
2025-01-24 01:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,79.92280000000001,79.4845,81.4111841802423,80.2908158197577,100.0
2025-01-24 02:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,79.9774,79.50295,81.5632525383324,80.2297474616676,100.0
2025-01-24 03:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.032,79.5214,81.68891224032089,80.19508775967913,100.0
2025-01-24 04:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.0866,79.53985,81.79605621814385,80.17894378185615,100.0
2025-01-24 05:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.1412,79.5583,81.88869546968913,80.17730453031088,100.0
2025-01-24 06:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.1958,79.57675,81.96913608257434,80.18786391742567,100.0
2025-01-24 07:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.25040000000001,79.5952,82.0387769357115,80.2092230642885,100.0
2025-01-24 08:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.305,79.6119,82.09846036967437,80.24053963032563,100.0
2025-01-24 09:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.3596,79.6286,82.14864030039992,80.28135969960009,100.0
2025-01-24 10:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.4142,79.6453,82.1894603696744,80.33153963032561,100.0
2025-01-24 11:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.4688,79.662,82.22077693571158,80.39122306428844,100.0
2025-01-24 12:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.5234,79.67869999999999,82.24213608257445,80.46086391742556,100.0
2025-01-24 13:00:00,81.67,81.11,81.73,79.88,2748000.0,1.13%,80.578,79.6954,82.25269546968927,80.54130453031074,100.0
2025-01-27 00:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.6238,80.4785,82.5875634056072,80.52143659439281,0.0
2025-01-27 01:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.5776,80.479,82.86100599599166,80.01699400400832,0.0
2025-01-27 02:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.5314,80.4795,83.01602567422164,79.63097432577835,0.0
2025-01-27 03:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.4852,80.48,83.10400799465458,79.31199200534542,0.0
2025-01-27 04:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.439,80.4805,83.14498886143637,79.04001113856363,0.0
2025-01-27 05:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.3928,80.481,83.14915003843618,78.80484996156383,0.0
2025-01-27 06:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.34660000000001,80.48150000000001,83.12234544037572,78.60065455962429,0.0
2025-01-27 07:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.30040000000001,80.48200000000001,83.06812606757013,78.42387393242988,0.0
2025-01-27 08:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.2542,80.4825,82.9886301691682,78.27236983083179,0.0
2025-01-27 09:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.208,80.483,82.88500999331762,78.14499000668238,0.0
2025-01-27 10:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.1618,80.4835,82.75763016916818,78.04136983083183,0.0
2025-01-27 11:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.1156,80.484,82.60612606757009,77.96187393242992,0.0
2025-01-27 12:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.0694,80.4845,82.42934544037564,77.90765455962435,0.0
2025-01-27 13:00:00,79.36,81.07,81.58,79.0,2941000.0,-2.83%,81.0232,80.485,82.22515003843608,77.88084996156394,0.0
2025-01-28 00:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.533,80.495,79.80749223595475,79.00250776404525,100.0
2025-01-28 01:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.5048,80.5,80.0040283101295,78.8959716898705,100.0
2025-01-28 02:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.4766,80.505,80.1544255873615,78.83557441263848,100.0
2025-01-28 03:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.4484,80.51,80.27870441350397,78.80129558649601,100.0
2025-01-28 04:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.42020000000001,80.515,80.38467098497726,78.78532901502275,100.0
2025-01-28 05:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.392,80.52,80.47629222276929,78.7837077772307,100.0
2025-01-28 06:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.3638,80.525,80.55584887287554,78.79415112712445,100.0
2025-01-28 07:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.3356,80.53,80.62472444191229,78.8152755580877,100.0
2025-01-28 08:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.3074,80.53134999999999,80.6837520139635,78.84624798603653,100.0
2025-01-28 09:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.2792,80.53269999999999,80.73338051687885,78.88661948312115,100.0
2025-01-28 10:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.251,80.53405,80.77375201396352,78.93624798603649,100.0
2025-01-28 11:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.22279999999999,80.5354,80.80472444191234,78.99527555808767,100.0
2025-01-28 12:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.1946,80.53675,80.82584887287562,79.06415112712439,100.0
2025-01-28 13:00:00,80.26,79.55,80.8,78.3,3180000.0,1.13%,80.1664,80.5381,80.8362922227694,79.14370777723062,100.0
2025-01-29 00:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,79.91,80.56639999999999,81.59750457189669,79.19149542810332,100.0
2025-01-29 01:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,79.93560000000001,80.5812,82.18492906026678,78.87307093973324,100.0
2025-01-29 02:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.0074,80.59599999999999,82.63444981110612,78.6925501888939,100.0
2025-01-29 03:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.0792,80.6108,83.0059054136883,78.59009458631174,100.0
2025-01-29 04:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.15100000000001,80.6256,83.3226277217589,78.5423722782411,100.0
2025-01-29 05:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.22279999999999,80.6404,83.59647342138207,78.53752657861791,100.0
2025-01-29 06:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.2946,80.65520000000001,83.83425940892211,78.56874059107788,100.0
2025-01-29 07:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.3664,80.67,84.04012083193209,78.63187916806791,100.0
2025-01-29 08:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.4382,80.6834,84.21654768617404,78.72445231382596,100.0
2025-01-29 09:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.51,80.6968,84.36488176710998,78.84511823289003,100.0
2025-01-29 10:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.5818,80.7102,84.48554768617406,78.99345231382593,100.0
2025-01-29 11:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.65360000000001,80.7236,84.57812083193214,79.16987916806785,100.0
2025-01-29 12:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.7254,80.73700000000001,84.64125940892221,79.37574059107779,100.0
2025-01-29 13:00:00,82.95,80.8,83.8,80.8,3385000.0,3.35%,80.7972,80.7504,84.67247342138222,79.61352657861778,100.0
2025-01-30 00:00:00,82.66,83.5,84.5,82.25,3001000.0,-0.35%,81.58120000000001,80.89635,83.06519194271755,82.80580805728246,0.0
2025-01-30 01:00:00,82.66,83.5,84.5,82.25,3001000.0,-0.35%,81.6472,80.9083,83.0995202332792,82.74247976672082,0.0
2025-01-30 02:00:00,82.66,83.5,84.5,82.25,3001000.0,-0.35%,81.6952,80.92025,83.1189815781626,82.69401842183741,0.0
2025-01-30 03:00:00,82.66,83.5,84.5,82.25,3001000.0,-0.35%,81.7432,80.9322,83.130026977696,82.65397302230402,0.0
2025-01-30 04:00:00,82.66,83.5,84.5,82.25,3001000.0,-0.35%,81.7912,80.94415000000001,83.1351717618365,82.61982823816349,0.0
