Datetime,Close,High,Low,Open,Volume,SMA_50,SMA_200,BB_Upper,BB_Lower,RSI
2024-01-16 14:00:00+00:00,2041.9000244140625,2046.800048828125,2040.5,2041.199951171875,14284,2044.2880053710937,2044.5270050048828,2062.5667509516115,2038.583249048388,35.29434995996827
2024-01-16 15:00:00+00:00,2044.9000244140625,2045.800048828125,2041.0999755859375,2041.9000244140625,13388,2044.4100048828125,2044.4125048828125,2062.4600721785314,2037.9899400284999,35.48382477706937
2024-01-16 16:00:00+00:00,2037.0,2045.0,2035.9000244140625,2044.9000244140625,27182,2044.4120043945313,2044.2540051269532,2063.0467578377475,2035.9332592520957,18.08212489297945
2024-01-16 17:00:00+00:00,2028.699951171875,2037.300048828125,2028.300048828125,2037.0,28784,2044.3120043945312,2044.0445043945313,2064.706933220599,2031.9630741036203,12.984178183132656
2024-01-16 18:00:00+00:00,2028.5,2032.4000244140625,2027.5999755859375,2028.699951171875,13379,2044.1960034179688,2043.8220043945312,2065.4756262824476,2028.6843712761463,13.835063642181609
2024-01-16 19:00:00+00:00,2032.800048828125,2033.699951171875,2028.4000244140625,2028.5999755859375,4989,2044.18400390625,2043.6190051269532,2065.4934874077617,2026.816510150832,25.510388380957124
2024-01-16 20:00:00+00:00,2031.800048828125,2033.199951171875,2031.199951171875,2032.9000244140625,2850,2044.40400390625,2043.413505859375,2065.3033753771438,2024.9966368298876,20.734919068551434
2024-01-16 21:00:00+00:00,2031.699951171875,2032.0999755859375,2030.5999755859375,2031.9000244140625,0,2044.6680029296874,2043.2095056152343,2064.4650143059184,2023.5249881354882,21.179662392574997
2024-01-16 23:00:00+00:00,2031.300048828125,2031.800048828125,2029.0999755859375,2031.699951171875,3405,2044.8720043945314,2043.0025061035155,2062.245971319108,2022.8440311222985,25.32063069760163
2024-01-17 00:00:00+00:00,2031.5999755859375,2032.0999755859375,2029.0,2031.300048828125,2532,2044.8860034179688,2042.8040057373046,2059.2545746948017,2022.8754301880108,27.424675430717727
2024-01-17 01:00:00+00:00,2033.4000244140625,2033.9000244140625,2030.0,2031.699951171875,4852,2044.9160034179688,2042.6295056152344,2056.377982680018,2023.262019761388,32.051332211745375
2024-01-17 02:00:00+00:00,2032.0,2036.0999755859375,2030.0,2033.300048828125,5865,2044.89400390625,2042.4645056152344,2054.6818529169577,2022.9581495244481,31.645594069541502
2024-01-17 03:00:00+00:00,2027.199951171875,2032.300048828125,2026.5,2032.0999755859375,4409,2044.6480029296874,2042.2855053710937,2052.416673033963,2022.5333147590059,28.57142857142857
2024-01-17 04:00:00+00:00,2028.5,2029.0999755859375,2026.5999755859375,2027.199951171875,2729,2044.5100024414062,2042.1495056152344,2049.720799750692,2022.7591929250893,31.920909799377924
2024-01-17 05:00:00+00:00,2023.800048828125,2028.5999755859375,2022.300048828125,2028.5,8259,2044.22400390625,2042.0005053710938,2048.7242935964987,2021.4657088449076,27.0887093035833
2024-01-17 06:00:00+00:00,2022.300048828125,2023.9000244140625,2020.5,2023.9000244140625,7403,2043.9080053710939,2041.8670056152343,2047.8718111735009,2020.0381985921242,20.263285544030296
2024-01-17 07:00:00+00:00,2028.5999755859375,2029.0999755859375,2020.9000244140625,2022.4000244140625,11910,2043.7200048828124,2041.7815057373048,2046.3141845871269,2019.9958251784983,38.46151266478642
2024-01-17 08:00:00+00:00,2024.5,2029.5,2024.300048828125,2028.5,6976,2043.43400390625,2041.701005859375,2044.9328917729997,2019.4671204340314,43.47832680016074
2024-01-17 09:00:00+00:00,2026.800048828125,2027.5,2022.0,2024.4000244140625,7008,2043.1680053710938,2041.6330059814454,2043.4598255326407,2019.4001964400156,47.52194059490508
2024-01-17 10:00:00+00:00,2029.0999755859375,2031.5999755859375,2025.9000244140625,2026.800048828125,9245,2042.96400390625,2041.5720056152343,2041.9458180854647,2019.6941965629728,44.272319454575
2024-01-17 11:00:00+00:00,2027.0,2029.800048828125,2026.800048828125,2029.0999755859375,4057,2042.6660034179688,2041.4880053710938,2040.0084429929243,2020.1415692141068,42.814277151586914
2024-01-17 12:00:00+00:00,2031.800048828125,2032.5,2026.800048828125,2027.0999755859375,10481,2042.4380053710938,2041.4240057373047,2036.5770676814564,2022.262946966981,50.1313622586619
2024-01-17 13:00:00+00:00,2025.5999755859375,2032.0999755859375,2022.0,2031.800048828125,26621,2042.096005859375,2041.306005859375,2035.239965533927,2022.4600466731042,43.50789285624908
2024-01-17 14:00:00+00:00,2015.4000244140625,2026.4000244140625,2014.5,2025.5999755859375,34009,2041.3940063476562,2041.135005493164,2036.9627939316094,2019.4072255996405,34.944296961858726
2024-01-17 15:00:00+00:00,2011.9000244140625,2017.0999755859375,2008.9000244140625,2015.199951171875,36609,2040.6300048828125,2040.944005126953,2038.7549987073469,2015.9550232653094,30.630630630630634
2024-01-17 16:00:00+00:00,2008.4000244140625,2014.699951171875,2006.9000244140625,2011.800048828125,18208,2039.7460034179687,2040.7395050048829,2040.0307394350923,2012.2392800961577,29.513901398510995
2024-01-17 17:00:00+00:00,2009.9000244140625,2011.0,2006.0,2008.300048828125,11811,2038.72400390625,2040.5440051269532,2040.4275306106929,2009.6524864791509,34.0700275389198
2024-01-17 18:00:00+00:00,2007.699951171875,2010.0999755859375,2004.5999755859375,2010.0,18219,2037.66400390625,2040.3245043945312,2040.7123338874092,2006.9676832024345,31.15935939566296
2024-01-17 19:00:00+00:00,2008.5,2009.9000244140625,2007.300048828125,2007.699951171875,5308,2036.6680029296874,2040.1085046386718,2040.5052656546825,2004.8947465523486,35.08768590124926
2024-01-17 20:00:00+00:00,2009.0,2009.699951171875,2007.5999755859375,2008.5999755859375,3783,2035.7900048828126,2039.9020043945313,2039.8590450942231,2003.2809695542144,36.77928835261056
2024-01-17 21:00:00+00:00,2008.800048828125,2009.300048828125,2008.0999755859375,2009.0999755859375,0,2035.0000048828124,2039.6905041503906,2038.5879320480124,2002.0920850418313,27.601929922919084
2024-01-17 23:00:00+00:00,2011.300048828125,2011.5999755859375,2008.5999755859375,2009.0999755859375,3563,2034.1880078125,2039.47400390625,2037.1111480410361,2001.4988739316202,34.50713507937418
2024-01-18 00:00:00+00:00,2012.699951171875,2012.699951171875,2009.9000244140625,2011.4000244140625,2930,2033.4080078125,2039.26400390625,2036.2125896225468,2000.9474323501092,33.09338828943285
2024-01-18 01:00:00+00:00,2013.4000244140625,2013.800048828125,2011.0999755859375,2012.699951171875,5599,2032.6400073242187,2039.0615045166016,2034.9550892043956,2000.694935209667,30.424048706240484
2024-01-18 02:00:00+00:00,2009.300048828125,2013.699951171875,2009.199951171875,2013.300048828125,3683,2031.7540063476563,2038.832504272461,2034.3919284393578,1999.8080959747049,28.978729079922516
2024-01-18 03:00:00+00:00,2009.9000244140625,2011.199951171875,2008.300048828125,2009.300048828125,3734,2030.926005859375,2038.606004638672,2033.8757797172714,1999.0842422553849,21.108165822267026
2024-01-18 04:00:00+00:00,2010.0999755859375,2011.199951171875,2009.800048828125,2009.9000244140625,1419,2030.0900073242187,2038.3945050048828,2032.1879489239939,1998.9220730486625,25.705254779507428
2024-01-18 05:00:00+00:00,2011.0,2011.199951171875,2007.699951171875,2010.0,3483,2029.2140063476563,2038.1830047607423,2031.074436685591,1998.6855852870654,40.26542219629576
2024-01-18 06:00:00+00:00,2014.4000244140625,2014.699951171875,2010.699951171875,2011.0999755859375,5734,2028.296005859375,2038.018004760742,2029.4513322013806,1999.0686873298694,55.55555555555556
2024-01-18 07:00:00+00:00,2014.199951171875,2015.9000244140625,2012.699951171875,2014.300048828125,6057,2027.356005859375,2037.8565045166015,2027.0086000258577,2000.0214170639858,65.10391831492748
2024-01-18 08:00:00+00:00,2011.5999755859375,2014.199951171875,2011.5,2014.0999755859375,5285,2026.4220043945313,2037.6520043945313,2024.6642983805039,2000.8257162679336,54.187061780658816
2024-01-18 09:00:00+00:00,2012.300048828125,2015.4000244140625,2010.0,2011.5999755859375,7660,2025.6280053710936,2037.4535046386718,2019.6228781093616,2003.917136539076,62.234270501915454
2024-01-18 10:00:00+00:00,2013.699951171875,2014.4000244140625,2011.300048828125,2012.300048828125,3365,2024.8200024414064,2037.2685046386719,2015.7240866359655,2006.6259255710659,63.402003473358334
2024-01-18 11:00:00+00:00,2014.5,2015.5,2012.9000244140625,2013.699951171875,6879,2024.0460034179687,2037.0880041503906,2015.5180613407517,2006.7419484248733,63.95942546256708
2024-01-18 12:00:00+00:00,2017.199951171875,2019.5999755859375,2014.5999755859375,2014.5999755859375,11258,2023.4560034179688,2036.9150036621095,2016.5516687331776,2006.2383337082285,68.91874058351937
2024-01-18 13:00:00+00:00,2011.0999755859375,2017.199951171875,2009.0999755859375,2017.199951171875,17277,2022.7760034179687,2036.7170037841797,2016.4943127234985,2006.5656848350952,49.61226005781797
2024-01-18 14:00:00+00:00,2015.0,2015.800048828125,2011.199951171875,2011.199951171875,21487,2022.18400390625,2036.5370037841797,2016.91785489233,2006.6521402248572,54.063683497675065
2024-01-18 15:00:00+00:00,2015.800048828125,2017.9000244140625,2013.699951171875,2014.9000244140625,11532,2021.6280053710936,2036.3600042724609,2017.24333942234,2007.1366654604726,54.225391462822316
2024-01-18 16:00:00+00:00,2017.199951171875,2019.9000244140625,2015.0999755859375,2015.699951171875,11335,2021.1280053710936,2036.1895037841796,2017.8362435186025,2007.4137564813975,65.36948901365099
2024-01-18 17:00:00+00:00,2018.699951171875,2018.800048828125,2015.5,2017.0999755859375,8538,2020.6760034179688,2036.0190032958985,2018.692978924027,2007.5270161931603,66.5412308920778
2024-01-18 18:00:00+00:00,2023.0999755859375,2024.0,2017.9000244140625,2018.800048828125,13647,2020.3000024414061,2035.8700036621094,2020.615941308348,2007.0340464846206,71.10386264733626
2024-01-18 19:00:00+00:00,2022.199951171875,2023.0999755859375,2020.800048828125,2023.0,5899,2019.8460009765624,2035.7210034179689,2022.0048089753868,2006.7351690519567,68.18171009139405
2024-01-18 20:00:00+00:00,2024.699951171875,2025.199951171875,2022.300048828125,2022.300048828125,5170,2019.6,2035.5860034179686,2023.8386072775452,2006.1013707497987,67.22394372522362
2024-01-18 21:00:00+00:00,2025.0999755859375,2025.5999755859375,2024.199951171875,2024.5999755859375,1464,2019.5280004882814,2035.455503540039,2025.4694231309622,2005.6405500135688,68.10636753332602
2024-01-18 23:00:00+00:00,2025.699951171875,2027.4000244140625,2023.199951171875,2027.4000244140625,0,2019.4719995117186,2035.3380035400392,2026.8102908696815,2005.9396725092247,75.08894632811312
2024-01-19 00:00:00+00:00,2025.0,2026.0999755859375,2024.5,2025.699951171875,1695,2019.3159985351563,2035.2130035400392,2027.7756603438763,2006.4843005936239,72.59789568798492
2024-01-19 01:00:00+00:00,2025.800048828125,2027.300048828125,2023.9000244140625,2025.0,4116,2019.1959985351561,2035.095503540039,2028.692586410156,2007.1373818515628,72.00017755681819
2024-01-19 02:00:00+00:00,2025.9000244140625,2026.800048828125,2024.300048828125,2025.699951171875,3435,2019.08,2034.9960034179687,2029.4847882854508,2007.835182417674,71.26876039080827
2024-01-19 03:00:00+00:00,2024.699951171875,2026.0,2023.5999755859375,2025.9000244140625,1479,2018.947998046875,2034.8850030517578,2030.1257538180475,2008.2242095608585,64.82210578120024
2024-01-19 04:00:00+00:00,2022.9000244140625,2024.800048828125,2022.5,2024.699951171875,1227,2018.7739990234375,2034.769503173828,2030.4189256028185,2008.8010451003065,78.09535435267857
2024-01-19 05:00:00+00:00,2023.4000244140625,2023.800048828125,2022.199951171875,2022.9000244140625,2311,2018.5739990234374,2034.6520031738282,2030.441284292615,2009.9586912933228,73.86373882465546
2024-01-19 06:00:00+00:00,2025.699951171875,2026.0999755859375,2022.5999755859375,2023.4000244140625,3526,2018.447998046875,2034.5460028076172,2030.6793492596676,2011.060616560645,75.91617348177878
2024-01-19 07:00:00+00:00,2030.0999755859375,2031.800048828125,2025.5999755859375,2025.800048828125,9525,2018.5059985351563,2034.4255029296876,2031.7151922896417,2011.664775972077,79.18560783902167
2024-01-19 08:00:00+00:00,2031.9000244140625,2032.300048828125,2028.4000244140625,2030.0999755859375,4944,2018.5739990234374,2034.2755035400392,2032.9705953420837,2012.1493753610414,79.4644170876453
2024-01-19 09:00:00+00:00,2032.0,2033.199951171875,2029.800048828125,2031.800048828125,4526,2018.737998046875,2034.1765032958983,2034.1989557756879,2012.4010198102496,74.58573596358119
2024-01-19 10:00:00+00:00,2032.5999755859375,2033.199951171875,2031.0999755859375,2032.0999755859375,4039,2018.9439965820313,2034.0955029296874,2034.4146734115243,2014.3353021744133,79.2136719312563
2024-01-19 11:00:00+00:00,2033.800048828125,2034.300048828125,2030.9000244140625,2032.5999755859375,5589,2019.047998046875,2033.989503173828,2035.1776993995877,2015.4522810691624,77.57605350378788
2024-01-19 12:00:00+00:00,2035.199951171875,2037.5,2033.800048828125,2033.800048828125,10375,2019.2619970703124,2033.9025024414063,2036.0226759303898,2016.547294772735,78.85727439505018
2024-01-19 13:00:00+00:00,2037.4000244140625,2041.9000244140625,2034.800048828125,2035.0999755859375,23141,2019.4739965820313,2033.835502319336,2037.2529166564364,2017.3370613709076,80.62850313484633
2024-01-19 14:00:00+00:00,2032.0,2038.0,2028.5999755859375,2037.5,17914,2019.5319970703124,2033.7320025634765,2037.2554846686405,2018.6644982415157,64.70585218238705
2024-01-19 15:00:00+00:00,2030.0,2035.699951171875,2025.199951171875,2032.0999755859375,20429,2019.5919970703126,2033.6265020751953,2037.3498025939539,2019.2601827576086,58.39990234375
2024-01-19 16:00:00+00:00,2027.0,2031.699951171875,2025.4000244140625,2029.800048828125,10859,2019.49599609375,2033.4990020751952,2037.1518496235765,2019.9381406107984,51.971280687093376
2024-01-19 17:00:00+00:00,2031.199951171875,2031.4000244140625,2026.5,2027.0,7668,2019.6079956054687,2033.4040020751954,2037.3555514529874,2020.3844387813876,60.51783259327149
2024-01-19 18:00:00+00:00,2030.199951171875,2031.699951171875,2028.5999755859375,2031.199951171875,9000,2019.903994140625,2033.3160015869141,2037.4382985576658,2020.8116892353028,62.12613401790096
2024-01-19 19:00:00+00:00,2031.5999755859375,2031.9000244140625,2030.0,2030.300048828125,10251,2020.2979931640625,2033.2595013427735,2037.6397596885902,2021.2002305457847,63.22572769657258
2024-01-19 20:00:00+00:00,2030.699951171875,2031.9000244140625,2030.0,2031.5,3802,2020.7439916992187,2033.2015008544922,2037.670827275621,2021.7391580759418,58.44591808119298
2024-01-19 21:00:00+00:00,2031.800048828125,2032.300048828125,2030.5,2030.699951171875,1714,2021.1819921875,2033.1745013427735,2037.8017483839371,2022.2082369676255,53.23205740516405
2024-01-21 23:00:00+00:00,2029.300048828125,2032.199951171875,2028.800048828125,2031.800048828125,2095,2021.613994140625,2033.1245013427733,2037.7397017186915,2022.6102860742774,45.1852521644777
2024-01-22 00:00:00+00:00,2030.9000244140625,2031.0,2027.300048828125,2029.300048828125,2518,2022.0619946289062,2033.0905017089844,2037.5997761300296,2023.3702189871578,48.07022653583069
2024-01-22 01:00:00+00:00,2030.800048828125,2033.800048828125,2030.5999755859375,2030.800048828125,3391,2022.4979956054688,2033.0725018310548,2037.0340265144637,2024.72597104413,46.785859087877164
2024-01-22 02:00:00+00:00,2031.4000244140625,2031.800048828125,2030.0,2030.800048828125,1995,2022.9499951171874,2033.052001953125,2036.327409426372,2026.2325881322217,45.62039730732734
2024-01-22 03:00:00+00:00,2028.5,2031.4000244140625,2027.4000244140625,2031.300048828125,3379,2023.293994140625,2033.0250018310546,2035.9439057029372,2026.8960967384692,38.408447729672645
2024-01-22 04:00:00+00:00,2026.800048828125,2028.699951171875,2026.0999755859375,2028.5999755859375,2665,2023.57599609375,2033.027001953125,2036.2025007402867,2026.3075090253383,31.33808719423348
2024-01-22 05:00:00+00:00,2024.699951171875,2027.0,2023.4000244140625,2026.800048828125,5453,2023.8019946289062,2032.9955017089844,2036.6300233370578,2025.1599791043484,35.458126641377305
2024-01-22 06:00:00+00:00,2022.300048828125,2025.9000244140625,2021.5,2024.5999755859375,5933,2024.0619946289062,2032.9810021972655,2037.279884614088,2023.5401227101308,34.90205652573529
2024-01-22 07:00:00+00:00,2023.4000244140625,2025.9000244140625,2020.5999755859375,2022.300048828125,5805,2024.3319946289062,2032.9340020751954,2037.409219866949,2022.4907923400822,42.37292519047644
2024-01-22 08:00:00+00:00,2023.800048828125,2027.9000244140625,2021.9000244140625,2023.300048828125,5876,2024.60599609375,2032.8485021972656,2037.1590374148873,2021.7409747921438,31.313424002170137
2024-01-22 09:00:00+00:00,2023.300048828125,2025.5999755859375,2022.0999755859375,2023.699951171875,3588,2024.8519970703126,2032.7710021972657,2036.5322946379308,2021.1777273347254,32.124650550896234
2024-01-22 10:00:00+00:00,2024.4000244140625,2026.199951171875,2022.5999755859375,2023.199951171875,3751,2025.0519970703126,2032.7225024414063,2034.9849799530002,2021.4250420196558,31.05276007401315
2024-01-22 11:00:00+00:00,2027.800048828125,2028.300048828125,2023.800048828125,2024.4000244140625,5051,2025.3239990234374,2032.6975024414062,2034.5360253306405,2021.4540015248283,43.25604106104651
2024-01-22 12:00:00+00:00,2031.4000244140625,2032.0,2026.9000244140625,2027.800048828125,9731,2025.72,2032.6760028076171,2034.7252517176391,2021.4047775792358,49.16661156520368
2024-01-22 13:00:00+00:00,2024.699951171875,2031.5,2022.800048828125,2031.4000244140625,15769,2025.967998046875,2032.6325024414064,2034.7653043682735,2021.134720045789,41.843784359389474
2024-01-22 14:00:00+00:00,2024.4000244140625,2026.0999755859375,2017.4000244140625,2024.800048828125,21597,2026.1819995117187,2032.584002685547,2034.4211112175462,2020.798920520735,37.91817175219183
2024-01-22 15:00:00+00:00,2025.800048828125,2028.4000244140625,2022.4000244140625,2024.300048828125,12962,2026.4080004882812,2032.529503173828,2034.1327767564926,2020.6472647474138,41.13473642290077
2024-01-22 16:00:00+00:00,2025.300048828125,2025.9000244140625,2023.0,2025.699951171875,7942,2026.5700024414064,2032.4540032958985,2033.5738892887127,2020.5761595394122,39.14594148439367
2024-01-22 17:00:00+00:00,2023.0999755859375,2026.199951171875,2022.9000244140625,2025.300048828125,5057,2026.8100024414061,2032.3785034179687,2033.190211704321,2020.1998395652104,40.14594963044805
2024-01-22 18:00:00+00:00,2022.800048828125,2023.5,2021.300048828125,2023.0999755859375,6990,2026.9660034179688,2032.2920037841798,2032.4933927038182,2019.996658565713,42.30769230769231
2024-01-22 19:00:00+00:00,2022.699951171875,2023.0999755859375,2020.699951171875,2022.9000244140625,4540,2027.1040014648438,2032.2075036621093,2032.1811578844013,2019.6488836195049,45.833333333333336
2024-01-22 20:00:00+00:00,2022.300048828125,2022.5999755859375,2020.699951171875,2022.5999755859375,4588,2027.2060034179688,2032.12400390625,2031.485478721367,2019.4845652239458,50.0
2024-01-22 21:00:00+00:00,2023.0999755859375,2023.300048828125,2021.699951171875,2022.300048828125,1019,2027.29400390625,2032.04650390625,2030.6346064911688,2019.5654301299248,49.30864169751246
2024-01-22 23:00:00+00:00,2022.0,2023.5,2021.800048828125,2023.199951171875,0,2027.2720043945312,2031.96150390625,2029.4641594507302,2019.7958747289572,45.98201634877385
2024-01-23 00:00:00+00:00,2024.199951171875,2024.4000244140625,2022.0999755859375,2022.0999755859375,1387,2027.3120043945312,2031.873003540039,2028.8938795588676,2019.9361497380075,51.86702865883926
2024-01-23 01:00:00+00:00,2022.9000244140625,2024.300048828125,2020.800048828125,2024.0999755859375,4731,2027.276005859375,2031.7860034179687,2028.6001695066261,2019.8398573488425,46.91355543945666
2024-01-23 02:00:00+00:00,2023.800048828125,2025.4000244140625,2021.9000244140625,2022.800048828125,2887,2027.2500073242188,2031.6970037841797,2028.5529037259323,2019.7971328951614,40.825605877346234
2024-01-23 03:00:00+00:00,2028.699951171875,2029.300048828125,2022.800048828125,2023.699951171875,3730,2027.3100073242188,2031.6335034179688,2029.2178471603395,2019.7721796951294,44.15561767767778
2024-01-23 04:00:00+00:00,2028.9000244140625,2029.0999755859375,2028.0,2028.699951171875,6760,2027.3880078125,2031.5725036621093,2029.8512922465131,2019.6887346089554,62.65102768687723
2024-01-23 05:00:00+00:00,2031.9000244140625,2032.9000244140625,2028.5999755859375,2028.9000244140625,5090,2027.5100073242188,2031.520503540039,2031.1443702555343,2019.205654158528,69.43024844406213
2024-01-23 06:00:00+00:00,2036.300048828125,2037.199951171875,2030.0999755859375,2031.9000244140625,9289,2027.7180078125,2031.4775036621095,2033.5172341271789,2018.1327902868836,73.54280709437268
2024-01-23 07:00:00+00:00,2033.0999755859375,2039.300048828125,2029.300048828125,2036.300048828125,11534,2027.8860083007812,2031.4400036621093,2034.5719398760332,2017.9480796552168,65.59992968715667
2024-01-23 08:00:00+00:00,2030.300048828125,2033.199951171875,2029.199951171875,2033.199951171875,4817,2028.0340087890625,2031.4180041503905,2034.8678911104457,2017.9021284208043,64.06279057569154
2024-01-23 09:00:00+00:00,2030.0,2032.9000244140625,2028.199951171875,2030.199951171875,6794,2028.1660083007812,2031.3820043945314,2034.6453758158618,2017.984641273982,64.06248509875354
2024-01-23 10:00:00+00:00,2026.4000244140625,2029.9000244140625,2026.0,2029.9000244140625,5287,2028.180009765625,2031.3470043945313,2034.6956121130675,2018.1044123009951,56.3575728338612
2024-01-23 11:00:00+00:00,2025.199951171875,2027.4000244140625,2023.5,2026.300048828125,5374,2028.0820092773438,2031.29900390625,2034.7026555749708,2018.1773615148732,54.84935086143545
2024-01-23 12:00:00+00:00,2027.0999755859375,2028.300048828125,2024.4000244140625,2025.199951171875,5863,2027.9860083007814,2031.2610040283203,2034.7669068341906,2018.2431029314344,56.45161290322581
2024-01-23 13:00:00+00:00,2026.199951171875,2032.4000244140625,2024.5,2027.199951171875,13917,2027.8700073242187,2031.220503540039,2034.7940538159178,2018.3059461840821,56.81809174282838
2024-01-23 14:00:00+00:00,2024.4000244140625,2027.5,2022.5999755859375,2026.0999755859375,12070,2027.7060083007811,2031.163003540039,2034.7644774775638,2018.4655274052486,50.32906756827299
2024-01-23 15:00:00+00:00,2026.5,2028.0999755859375,2024.0999755859375,2024.4000244140625,11615,2027.5600073242188,2031.1120037841797,2034.7503869954119,2018.849613004588,55.76917810095035
2024-01-23 16:00:00+00:00,2027.0,2028.9000244140625,2024.5,2026.5,9979,2027.3960083007812,2031.06650390625,2034.727551097237,2019.3024537855756,55.194717693033276
2024-01-23 17:00:00+00:00,2025.5,2027.4000244140625,2023.800048828125,2027.0999755859375,11978,2027.1580078125,2031.0080041503907,2034.6032340835152,2019.7467659164847,44.16070426174586
2024-01-23 18:00:00+00:00,2026.4000244140625,2027.0,2024.199951171875,2025.5999755859375,8178,2027.0460083007813,2030.9540045166016,2034.5298913896418,2020.150113493171,45.551616883004044
2024-01-23 19:00:00+00:00,2031.199951171875,2032.0,2025.9000244140625,2026.4000244140625,6662,2027.0700073242188,2030.9385040283203,2034.7236514965534,2020.8763485034465,48.82930991544902
2024-01-23 20:00:00+00:00,2029.9000244140625,2031.5,2029.4000244140625,2031.199951171875,3111,2027.1280078125,2030.9110040283203,2034.8521957556031,2021.3178115686155,38.059623311849506
2024-01-23 21:00:00+00:00,2030.5999755859375,2030.699951171875,2029.199951171875,2029.9000244140625,1783,2027.1160083007812,2030.90400390625,2034.8608224926309,2022.0791799487754,44.85592573242776
2024-01-23 23:00:00+00:00,2030.5,2030.9000244140625,2028.5999755859375,2030.699951171875,0,2027.1220092773438,2030.90650390625,2034.8586241554606,2022.7513734031334,50.46285307381913
2024-01-24 00:00:00+00:00,2028.5,2030.4000244140625,2028.0,2030.4000244140625,1750,2027.060009765625,2030.8655041503907,2034.8500173432062,2022.7399850982001,46.781088897271474
2024-01-24 01:00:00+00:00,2028.199951171875,2030.0,2027.300048828125,2028.4000244140625,2731,2027.010009765625,2030.8005041503907,2034.8205489616846,2022.699446155503,54.49984435940161
2024-01-24 02:00:00+00:00,2025.0999755859375,2028.5,2024.800048828125,2028.199951171875,2491,2026.8760083007812,2030.7185040283202,2034.5017677933968,2022.3382224409781,49.77174294744235
2024-01-24 03:00:00+00:00,2025.699951171875,2026.5999755859375,2024.5,2025.0,2320,2026.8040063476562,2030.64400390625,2032.818491528197,2022.9614889405532,46.6018381895433
2024-01-24 04:00:00+00:00,2025.300048828125,2026.5999755859375,2024.800048828125,2025.699951171875,917,2026.6920068359375,2030.5710040283202,2031.8985582560083,2023.1014295369603,47.761393450587896
2024-01-24 05:00:00+00:00,2025.199951171875,2026.5,2023.5999755859375,2025.199951171875,2639,2026.5800048828125,2030.51150390625,2031.5504161671927,2022.939561860151,52.17373997386073
