Name,Date,Open,High,Low,Close,Volume
SP500,20090515,892.76,896.97,878.94,882.88,0
SP500,20090518,886.07,910.00,886.07,909.71,0
SP500,20090519,909.67,916.39,905.22,908.13,0
SP500,20090520,908.62,924.60,901.37,903.47,0
SP500,20090521,900.42,900.42,879.61,888.33,0
SP500,20090522,888.68,896.65,883.75,887.00,0
SP500,20090526,887.00,911.76,881.46,910.33,0
SP500,20090527,909.95,913.84,891.87,893.06,0
SP500,20090528,892.96,909.45,887.60,906.83,0
SP500,20090529,907.02,920.02,903.56,919.14,0
SP500,20090601,923.26,947.77,923.26,942.87,0
SP500,20090602,942.87,949.38,938.46,944.74,0
SP500,20090603,942.51,942.51,923.85,931.76,0
SP500,20090604,932.49,942.47,929.32,942.46,0
SP500,20090605,945.67,951.69,934.13,940.09,0
SP500,20090608,938.12,946.33,926.44,939.14,0
SP500,20090609,940.35,946.92,936.15,942.43,0
SP500,20090610,942.73,949.77,927.97,939.15,0
SP500,20090611,939.04,956.23,939.04,944.89,0
SP500,20090612,943.44,946.30,935.66,946.21,0
SP500,20090615,942.45,942.45,919.65,923.72,0
SP500,20090616,925.60,928.00,911.60,911.97,0
SP500,20090617,911.89,918.44,903.78,910.71,0
SP500,20090618,910.86,921.93,907.94,918.37,0
SP500,20090619,919.96,927.09,915.80,921.23,0
SP500,20090622,918.13,918.13,893.04,893.04,0
SP500,20090623,893.46,898.69,888.86,895.10,0
SP500,20090624,896.31,910.85,896.31,900.94,0
SP500,20090625,899.45,921.42,896.27,920.26,0
SP500,20090626,918.84,922.00,913.03,918.90,0
SP500,20090629,919.86,927.99,916.18,927.23,0
SP500,20090630,927.15,930.01,912.86,919.32,0
SP500,20090701,920.82,931.92,920.82,923.33,0
SP500,20090702,921.24,921.24,896.42,896.42,0
SP500,20090706,894.27,898.72,886.36,898.72,0
SP500,20090707,898.60,898.60,879.93,881.03,0
SP500,20090708,881.90,886.80,869.32,879.56,0
SP500,20090709,881.28,887.86,878.45,882.68,0
SP500,20090710,880.03,883.57,872.81,879.13,0
SP500,20090713,879.57,901.05,875.32,901.05,0
SP500,20090714,900.77,905.84,896.50,905.84,0
SP500,20090715,910.15,933.95,910.15,932.68,0
SP500,20090716,930.17,943.96,927.45,940.74,0
SP500,20090717,940.56,941.89,934.65,940.38,0
SP500,20090720,942.07,951.62,940.99,951.13,0
SP500,20090721,951.97,956.53,943.22,954.58,0
SP500,20090722,953.40,959.83,947.75,954.07,0
SP500,20090723,954.07,979.42,953.27,976.29,0
SP500,20090724,972.16,979.79,965.95,979.26,0
SP500,20090727,978.63,982.49,972.29,982.18,0
SP500,20090728,981.48,982.35,969.35,979.62,0
SP500,20090729,977.66,977.76,968.65,975.15,0
SP500,20090730,976.01,996.68,976.01,986.75,0
SP500,20090731,986.80,993.18,982.85,987.48,0
SP500,20090803,990.22,1003.61,990.22,1002.63,0
SP500,20090804,1001.41,1007.12,996.68,1005.65,0
SP500,20090805,1005.41,1006.64,994.31,1002.72,0
SP500,20090806,1004.06,1008.00,992.49,997.08,0
SP500,20090807,999.83,1018.00,999.83,1010.48,0
SP500,20090810,1008.89,1010.12,1000.99,1007.10,0
SP500,20090811,1005.77,1005.77,992.40,994.35,0
SP500,20090812,994.00,1012.78,993.36,1005.81,0
SP500,20090813,1005.86,1013.14,1000.82,1012.73,0
SP500,20090814,1012.23,1012.60,994.60,1004.09,0
SP500,20090817,998.18,998.18,978.51,979.73,0
SP500,20090818,980.62,991.20,980.62,989.67,0
SP500,20090819,986.88,999.61,980.62,996.46,0
SP500,20090820,996.41,1008.92,996.39,1007.37,0
SP500,20090821,1009.06,1027.59,1009.06,1026.13,0
SP500,20090824,1026.59,1035.82,1022.48,1025.57,0
SP500,20090825,1026.63,1037.75,1026.21,1028.00,0
SP500,20090826,1027.35,1032.47,1021.57,1028.12,0
SP500,20090827,1027.81,1033.33,1016.20,1030.98,0
SP500,20090828,1031.62,1039.47,1023.13,1028.93,0
SP500,20090831,1025.21,1025.21,1014.62,1020.62,0
SP500,20090901,1019.52,1028.45,996.28,998.04,0
SP500,20090902,996.07,1000.34,991.97,994.75,0
SP500,20090903,996.12,1003.43,992.25,1003.24,0
SP500,20090904,1003.84,1016.48,1001.65,1016.40,0
SP500,20090908,1018.67,1026.07,1018.67,1025.39,0
SP500,20090909,1025.36,1036.34,1023.97,1033.37,0
SP500,20090910,1032.99,1044.14,1028.04,1044.14,0
SP500,20090911,1043.92,1048.18,1038.40,1042.73,0
SP500,20090914,1040.15,1049.74,1035.00,1049.34,0
SP500,20090915,1049.03,1056.04,1043.42,1052.63,0
SP500,20090916,1053.99,1068.76,1052.87,1068.76,0
SP500,20090917,1067.87,1074.77,1061.20,1065.49,0
SP500,20090918,1066.60,1071.52,1064.27,1068.30,0
SP500,20090921,1067.14,1067.28,1057.46,1064.66,0
SP500,20090922,1066.35,1073.81,1066.35,1071.66,0
SP500,20090923,1072.69,1080.15,1060.39,1060.87,0
SP500,20090924,1062.56,1066.29,1045.85,1050.78,0
SP500,20090925,1049.48,1053.47,1041.17,1044.38,0
SP500,20090928,1045.38,1065.13,1045.38,1062.98,0
SP500,20090929,1063.69,1069.62,1057.83,1060.61,0
SP500,20090930,1061.02,1063.40,1046.47,1057.08,0
SP500,20091001,1054.91,1054.91,1029.45,1029.85,0
SP500,20091002,1029.71,1030.60,1019.95,1025.21,0
SP500,20091005,1026.87,1042.58,1025.92,1040.46,0
SP500,20091006,1042.02,1060.55,1042.02,1054.72,0
SP500,20091007,1053.65,1058.02,1050.10,1057.58,0
SP500,20091008,1060.03,1070.67,1060.03,1065.48,0
SP500,20091009,1065.28,1071.51,1063.00,1071.49,0
SP500,20091012,1071.63,1079.46,1071.63,1076.19,0
SP500,20091013,1074.96,1075.30,1066.71,1073.19,0
SP500,20091014,1078.68,1093.17,1078.68,1092.02,0
SP500,20091015,1090.36,1096.56,1086.41,1096.56,0
SP500,20091016,1094.67,1094.67,1081.53,1087.68,0
SP500,20091019,1088.22,1100.17,1086.48,1097.91,0
SP500,20091020,1098.64,1098.64,1086.16,1091.06,0
SP500,20091021,1090.36,1101.36,1080.77,1081.40,0
SP500,20091022,1080.96,1095.21,1074.31,1092.91,0
SP500,20091023,1095.62,1095.83,1075.49,1079.60,0
SP500,20091026,1080.36,1091.75,1065.23,1066.95,0
SP500,20091027,1067.54,1072.48,1060.62,1063.41,0
SP500,20091028,1061.51,1063.26,1042.19,1042.63,0
SP500,20091029,1043.69,1066.83,1043.69,1066.11,0
SP500,20091030,1065.41,1065.41,1033.38,1036.19,0
SP500,20091102,1036.18,1052.18,1029.38,1042.88,0
SP500,20091103,1040.92,1046.36,1033.94,1045.41,0
SP500,20091104,1047.14,1061.00,1045.15,1046.50,0
SP500,20091105,1047.30,1066.65,1047.30,1066.63,0
SP500,20091106,1064.95,1071.48,1059.32,1069.30,0
SP500,20091109,1072.31,1093.19,1072.31,1093.08,0
SP500,20091110,1091.86,1096.42,1087.40,1093.01,0
SP500,20091111,1096.04,1105.37,1093.81,1098.51,0
SP500,20091112,1098.31,1101.97,1084.90,1087.24,0
SP500,20091113,1087.59,1097.79,1085.33,1093.48,0
SP500,20091116,1094.13,1113.69,1094.13,1109.30,0
SP500,20091117,1109.22,1110.52,1102.19,1110.32,0
SP500,20091118,1109.44,1111.10,1102.70,1109.80,0
SP500,20091119,1106.44,1106.44,1088.40,1094.90,0
SP500,20091120,1094.66,1094.66,1086.81,1091.38,0
SP500,20091123,1094.86,1112.38,1094.86,1106.24,0
SP500,20091124,1105.83,1107.56,1097.63,1105.65,0
SP500,20091125,1106.49,1111.18,1104.75,1110.63,0
SP500,20091127,1105.47,1105.47,1083.74,1091.49,0
SP500,20091130,1091.07,1097.24,1086.25,1095.63,0
SP500,20091201,1098.89,1112.28,1098.89,1108.86,0
SP500,20091202,1109.03,1115.58,1105.29,1109.24,0
SP500,20091203,1110.59,1117.28,1098.74,1099.92,0
SP500,20091204,1100.43,1119.13,1096.52,1105.98,0
SP500,20091207,1105.52,1110.72,1100.83,1103.25,0
SP500,20091208,1103.04,1103.04,1088.61,1091.94,0
SP500,20091209,1091.07,1097.04,1085.89,1095.95,0
SP500,20091210,1098.69,1106.25,1098.69,1102.35,0
SP500,20091211,1103.96,1108.50,1101.34,1106.41,0
SP500,20091214,1107.84,1114.76,1107.84,1114.11,0
SP500,20091215,1114.11,1114.11,1105.35,1107.93,0
SP500,20091216,1108.61,1116.21,1107.96,1109.18,0
SP500,20091217,1106.36,1106.36,1095.88,1096.08,0
SP500,20091218,1097.86,1103.74,1093.88,1102.47,0
SP500,20091221,1105.31,1117.68,1105.31,1114.05,0
SP500,20091222,1114.51,1120.27,1114.51,1118.02,0
SP500,20091223,1118.84,1121.58,1116.00,1120.59,0
SP500,20091224,1121.08,1126.48,1121.08,1126.48,0
SP500,20091228,1127.53,1130.38,1123.51,1127.78,0
SP500,20091229,1128.55,1130.38,1126.08,1126.20,0
SP500,20091230,1125.53,1126.42,1121.94,1126.42,0
SP500,20091231,1126.60,1127.64,1114.81,1115.10,0
SP500,20100104,1116.56,1133.87,1116.56,1132.99,0
SP500,20100105,1132.66,1136.63,1129.66,1136.52,0
SP500,20100106,1135.71,1139.19,1133.95,1137.14,0
SP500,20100107,1136.27,1142.46,1131.32,1141.69,0
SP500,20100108,1140.52,1145.39,1136.22,1144.98,0
SP500,20100111,1145.96,1149.74,1142.02,1146.98,0
SP500,20100112,1143.81,1143.81,1131.77,1136.22,0
SP500,20100113,1137.31,1148.40,1133.18,1145.68,0
SP500,20100114,1145.68,1150.41,1143.80,1148.46,0
SP500,20100115,1147.72,1147.77,1131.39,1136.03,0
SP500,20100119,1136.03,1150.45,1135.77,1150.23,0
SP500,20100120,1147.95,1147.95,1129.25,1138.04,0
SP500,20100121,1138.68,1141.58,1114.84,1116.48,0
SP500,20100122,1115.49,1115.49,1090.18,1091.76,0
SP500,20100125,1092.40,1102.97,1092.40,1096.78,0
SP500,20100126,1095.80,1103.69,1089.86,1092.17,0
SP500,20100127,1091.94,1099.51,1083.11,1097.50,0
SP500,20100128,1096.93,1100.22,1078.46,1084.53,0
SP500,20100129,1087.61,1096.45,1071.59,1073.87,0
SP500,20100201,1073.89,1089.38,1073.89,1089.19,0
SP500,20100202,1090.05,1104.73,1087.96,1103.32,0
SP500,20100203,1100.67,1102.72,1093.97,1097.28,0
SP500,20100204,1097.25,1097.25,1062.78,1063.11,0
SP500,20100205,1064.12,1067.13,1044.50,1066.19,0
SP500,20100208,1065.51,1071.20,1056.51,1056.74,0
SP500,20100209,1060.06,1079.28,1060.06,1070.52,0
SP500,20100210,1069.68,1073.67,1059.34,1068.13,0
SP500,20100211,1067.10,1080.04,1060.59,1078.47,0
SP500,20100212,1075.95,1077.81,1062.97,1075.51,0
SP500,20100216,1079.13,1095.67,1079.13,1094.87,0
SP500,20100217,1096.14,1101.03,1094.72,1099.51,0
SP500,20100218,1099.03,1108.24,1097.48,1106.75,0
SP500,20100219,1105.49,1112.42,1100.80,1109.17,0
SP500,20100222,1110.00,1112.29,1105.38,1108.01,0
SP500,20100223,1107.49,1108.58,1092.18,1094.60,0
SP500,20100224,1095.89,1106.42,1095.50,1105.24,0
SP500,20100225,1101.24,1103.50,1086.02,1102.94,0
SP500,20100226,1103.10,1107.24,1097.56,1104.49,0
SP500,20100301,1105.36,1116.11,1105.36,1115.71,0
SP500,20100302,1117.01,1123.46,1116.51,1118.31,0
SP500,20100303,1119.36,1125.64,1116.58,1118.79,0
SP500,20100304,1119.12,1123.73,1116.66,1122.97,0
SP500,20100305,1125.12,1139.38,1125.12,1138.70,0
SP500,20100308,1138.40,1141.05,1136.77,1138.50,0
SP500,20100309,1137.56,1145.37,1134.90,1140.45,0
SP500,20100310,1140.22,1148.26,1140.09,1145.61,0
SP500,20100311,1143.96,1150.24,1138.99,1150.24,0
SP500,20100312,1151.71,1153.41,1146.97,1149.99,0
SP500,20100315,1148.53,1150.98,1141.45,1150.51,0
SP500,20100316,1150.83,1160.28,1150.35,1159.46,0
SP500,20100317,1159.94,1169.84,1159.94,1166.21,0
SP500,20100318,1166.13,1167.77,1161.16,1165.83,0
SP500,20100319,1166.68,1169.20,1155.33,1159.90,0
SP500,20100322,1157.25,1167.82,1152.88,1165.81,0
SP500,20100323,1166.47,1174.72,1163.83,1174.17,0
SP500,20100324,1172.70,1173.04,1166.01,1167.72,0
SP500,20100325,1170.03,1180.69,1165.09,1165.73,0
SP500,20100326,1167.58,1173.93,1161.48,1166.59,0
SP500,20100329,1167.71,1174.85,1167.71,1173.22,0
SP500,20100330,1173.75,1177.83,1168.92,1173.27,0
SP500,20100331,1171.75,1174.56,1165.77,1169.43,0
SP500,20100401,1171.23,1181.43,1170.69,1178.10,0
SP500,20100405,1178.71,1187.73,1178.71,1187.44,0
SP500,20100406,1186.01,1191.80,1182.77,1189.44,0
SP500,20100407,1188.23,1189.60,1177.25,1182.45,0
SP500,20100408,1181.75,1188.55,1175.12,1186.44,0
SP500,20100409,1187.47,1194.66,1187.15,1194.37,0
SP500,20100412,1194.94,1199.20,1194.71,1196.48,0
SP500,20100413,1195.94,1199.04,1188.82,1197.30,0
SP500,20100414,1198.69,1210.65,1198.69,1210.65,0
SP500,20100415,1210.77,1213.92,1208.50,1211.67,0
SP500,20100416,1210.17,1210.17,1186.77,1192.13,0
SP500,20100419,1192.06,1197.87,1183.68,1197.52,0
SP500,20100420,1199.04,1208.58,1199.04,1207.17,0
SP500,20100421,1207.16,1210.99,1198.85,1205.94,0
SP500,20100422,1202.52,1210.27,1190.19,1208.67,0
