Name,Date,Open,High,Low,Close,Volume
DAX,20080813,6562.97,6566.62,6417.33,6422.19,0
DAX,20080814,6450.73,6481.28,6369.58,6442.21,0
DAX,20080815,6460.22,6513.92,6394.39,6446.02,0
DAX,20080818,6436.14,6485.91,6374.95,6432.88,0
DAX,20080819,6398.83,6401.21,6268.73,6282.43,0
DAX,20080820,6297.83,6336.79,6262.49,6317.80,0
DAX,20080821,6290.32,6293.48,6219.10,6236.96,0
DAX,20080822,6243.53,6355.96,6229.19,6342.42,0
DAX,20080825,6332.94,6361.55,6289.11,6296.95,0
DAX,20080826,6287.81,6370.53,6238.07,6340.52,0
DAX,20080827,6336.35,6346.53,6252.13,6321.03,0
DAX,20080828,6313.91,6456.18,6265.43,6420.54,0
DAX,20080829,6427.86,6457.93,6401.22,6422.30,0
DAX,20080901,6400.85,6448.98,6341.10,6421.80,0
DAX,20080902,6416.85,6553.90,6379.03,6518.47,0
DAX,20080903,6488.12,6519.21,6439.91,6467.49,0
DAX,20080904,6477.20,6482.16,6263.08,6279.57,0
DAX,20080905,6247.64,6253.40,6095.56,6127.44,0
DAX,20080908,6262.34,6356.80,6241.26,6263.74,0
DAX,20080909,6258.26,6327.18,6199.11,6233.41,0
DAX,20080910,6225.30,6254.40,6160.55,6210.32,0
DAX,20080911,6192.61,6202.17,6086.30,6178.90,0
DAX,20080912,6206.97,6256.25,6159.51,6234.89,0
DAX,20080915,6138.42,6138.42,5942.14,6064.16,0
DAX,20080916,6017.47,6024.05,5858.57,5965.17,0
DAX,20080917,5977.68,6035.51,5825.24,5860.98,0
DAX,20080918,5875.05,5967.29,5812.77,5863.42,0
DAX,20080919,5986.94,6220.29,5982.30,6189.53,0
DAX,20080922,6188.58,6235.13,6106.11,6107.75,0
DAX,20080923,6091.85,6123.48,6033.75,6068.53,0
DAX,20080924,6071.32,6109.10,6013.71,6052.87,0
DAX,20080925,6057.61,6188.43,6049.85,6173.03,0
DAX,20080926,6118.13,6118.13,6001.01,6063.50,0
DAX,20080929,6010.10,6015.59,5802.51,5807.08,0
DAX,20080930,5728.30,5836.77,5658.20,5831.02,0
DAX,20081001,5865.08,5866.40,5746.82,5806.33,0
DAX,20081002,5794.10,5876.93,5630.46,5660.63,0
DAX,20081003,5682.33,5831.97,5617.81,5797.03,0
DAX,20081006,5606.07,5606.07,5292.84,5387.01,0
DAX,20081007,5450.38,5502.33,5300.30,5326.63,0
DAX,20081008,5237.11,5319.15,4870.20,5013.62,0
DAX,20081009,5054.90,5153.53,4803.62,4887.00,0
DAX,20081010,4594.53,4653.98,4308.00,4544.31,0
DAX,20081013,4642.02,5062.45,4641.38,5062.45,0
DAX,20081014,5135.14,5383.79,5095.12,5199.19,0
DAX,20081015,5187.39,5192.13,4790.68,4861.63,0
DAX,20081016,4675.90,4890.78,4521.91,4622.81,0
DAX,20081017,4757.98,4835.90,4576.58,4781.33,0
DAX,20081020,4891.76,4941.19,4754.27,4835.01,0
DAX,20081021,4882.80,4909.64,4736.22,4784.41,0
DAX,20081022,4739.74,4740.31,4535.64,4571.07,0
DAX,20081023,4559.71,4576.87,4364.20,4519.70,0
DAX,20081024,4362.79,4362.93,4014.60,4295.67,0
DAX,20081027,4090.94,4486.13,4062.77,4334.64,0
DAX,20081028,4314.91,4823.45,4314.91,4823.45,0
DAX,20081029,4460.26,4885.85,4460.26,4808.69,0
DAX,20081030,4894.14,5042.49,4827.27,4869.30,0
DAX,20081031,4856.02,5066.81,4785.11,4987.97,0
DAX,20081103,5053.94,5089.54,4967.94,5026.84,0
DAX,20081104,5018.83,5302.57,4993.10,5278.04,0
DAX,20081105,5268.80,5271.91,5142.85,5166.87,0
DAX,20081106,5101.98,5101.98,4781.51,4813.57,0
DAX,20081107,4827.56,5018.41,4751.24,4938.46,0
DAX,20081110,5024.43,5135.15,4998.04,5025.53,0
DAX,20081111,4984.32,4984.32,4742.48,4761.58,0
DAX,20081112,4801.90,4875.66,4555.44,4620.80,0
DAX,20081113,4599.64,4713.78,4524.89,4649.52,0
DAX,20081114,4723.29,4874.16,4695.79,4710.24,0
DAX,20081117,4700.50,4733.79,4512.21,4557.27,0
DAX,20081118,4556.48,4607.54,4445.88,4579.47,0
DAX,20081119,4586.33,4586.69,4337.92,4354.09,0
DAX,20081120,4274.98,4313.16,4113.49,4220.20,0
DAX,20081121,4228.31,4296.86,4034.96,4127.41,0
DAX,20081124,4167.71,4579.07,4154.55,4554.33,0
DAX,20081125,4521.85,4693.10,4455.30,4560.42,0
DAX,20081126,4528.55,4612.22,4423.67,4560.50,0
DAX,20081127,4596.40,4682.91,4589.16,4665.27,0
DAX,20081128,4666.41,4703.67,4566.84,4669.44,0
DAX,20081201,4653.12,4667.91,4367.92,4394.79,0
DAX,20081202,4349.13,4572.18,4304.03,4531.79,0
DAX,20081203,4508.88,4602.88,4377.63,4567.24,0
DAX,20081204,4559.98,4732.93,4491.86,4564.23,0
DAX,20081205,4529.20,4530.70,4321.64,4381.47,0
DAX,20081208,4548.87,4775.71,4548.87,4715.88,0
