Name,Date,Open,High,Low,Close,Volume
BOVESPA,20120112,59965.80,60503.93,59586.37,59920.78,0
BOVESPA,20120113,59917.89,59917.89,58874.06,59146.58,0
BOVESPA,20120116,59146.32,59981.82,59146.32,59956.46,0
BOVESPA,20120117,59961.04,60890.75,59961.04,60645.90,0
BOVESPA,20120118,60643.27,61722.86,60610.36,61722.86,0
BOVESPA,20120119,61726.31,62181.26,61565.51,61926.69,0
BOVESPA,20120120,61932.40,62312.13,61592.70,62312.13,0
BOVESPA,20120123,62311.63,62693.26,61908.47,62386.24,0
BOVESPA,20120124,62386.24,62535.83,61666.80,62486.22,0
BOVESPA,20120126,62486.22,63804.73,62485.21,62953.06,0
BOVESPA,20120127,62954.57,63263.32,62769.35,62904.20,0
BOVESPA,20120130,62901.79,62901.79,61989.10,62770.01,0
BOVESPA,20120131,62772.40,63393.65,62663.96,63072.31,0
BOVESPA,20120201,63085.06,64567.18,63085.06,64567.18,0
BOVESPA,20120202,64568.51,64854.70,64224.18,64593.10,0
BOVESPA,20120203,64588.66,65619.19,64136.58,65217.37,0
BOVESPA,20120206,65216.83,65229.12,64743.00,65223.72,0
BOVESPA,20120207,65213.10,65944.38,64800.64,65917.02,0
BOVESPA,20120208,65917.69,66383.21,65647.06,65831.16,0
BOVESPA,20120209,65831.23,66323.77,65188.89,65530.49,0
BOVESPA,20120210,65525.47,65525.47,63879.92,63997.86,0
BOVESPA,20120213,63998.62,65713.45,63998.62,65691.53,0
BOVESPA,20120214,65699.38,65855.22,64825.86,65038.53,0
BOVESPA,20120215,65041.18,66003.69,65041.18,65368.49,0
BOVESPA,20120216,65364.12,66161.38,64798.30,66141.70,0
BOVESPA,20120217,66158.46,66562.00,65823.37,66203.50,0
BOVESPA,20120222,66204.96,66290.89,65850.86,66092.77,0
BOVESPA,20120223,66084.23,66328.56,65589.51,65819.62,0
BOVESPA,20120224,65819.62,66335.22,65819.62,65942.73,0
BOVESPA,20120227,65938.01,65953.72,65067.72,65241.49,0
BOVESPA,20120228,65244.89,66152.37,65240.13,65958.78,0
BOVESPA,20120229,65970.33,66661.66,65532.78,65811.73,0
BOVESPA,20120301,65811.96,66930.56,65811.96,66809.80,0
BOVESPA,20120302,66810.11,67790.71,66810.11,67781.60,0
BOVESPA,20120305,67782.00,67782.00,66755.76,66964.03,0
BOVESPA,20120306,66962.06,66962.06,64892.29,65114.15,0
BOVESPA,20120307,65123.38,66052.86,65123.38,66016.76,0
BOVESPA,20120308,66032.15,67271.64,66032.15,66908.39,0
BOVESPA,20120309,66908.01,67419.34,66679.16,66703.96,0
BOVESPA,20120312,66686.53,66686.53,65965.01,66384.76,0
BOVESPA,20120313,66385.80,68419.61,66385.80,68394.33,0
BOVESPA,20120314,68386.26,68969.99,67797.25,68257.22,0
BOVESPA,20120315,68259.35,68259.35,67458.08,67749.49,0
BOVESPA,20120316,67749.49,68152.89,67504.68,67684.13,0
BOVESPA,20120319,67684.53,68159.36,67546.64,67730.31,0
BOVESPA,20120320,67724.88,67724.88,66704.16,67295.56,0
BOVESPA,20120321,67297.24,67436.27,66762.19,66860.05,0
BOVESPA,20120322,66860.05,66860.05,65534.25,65828.19,0
BOVESPA,20120323,65831.30,66252.81,65576.28,65812.95,0
BOVESPA,20120326,65817.72,66775.65,65817.72,66684.59,0
BOVESPA,20120327,66682.62,66967.92,65924.64,66037.35,0
BOVESPA,20120328,66031.90,66031.90,64819.41,65079.34,0
BOVESPA,20120329,65074.24,65074.24,64095.70,64871.99,0
BOVESPA,20120330,64875.21,65363.30,64245.36,64510.97,0
BOVESPA,20120402,64514.56,65593.15,64198.56,65216.25,0
BOVESPA,20120403,65217.73,65530.22,64015.27,64284.26,0
BOVESPA,20120404,64301.29,64301.29,63450.34,63528.65,0
BOVESPA,20120405,63518.32,64298.85,63383.54,63691.18,0
BOVESPA,20120409,63690.35,63690.35,62461.79,62923.21,0
BOVESPA,20120410,62922.45,62922.45,61343.91,61738.28,0
BOVESPA,20120411,61741.42,62356.08,61291.33,61293.14,0
BOVESPA,20120412,61300.03,63061.13,61300.03,63058.00,0
BOVESPA,20120413,63039.45,63039.45,61777.78,62105.60,0
BOVESPA,20120416,62119.82,62688.46,61465.28,61954.55,0
BOVESPA,20120417,61959.26,62961.35,61959.26,62698.87,0
BOVESPA,20120418,62695.82,63243.43,62429.43,63010.48,0
BOVESPA,20120419,63007.43,63274.30,62478.12,62618.41,0
BOVESPA,20120420,62620.49,63369.47,62430.75,62494.08,0
BOVESPA,20120423,62494.08,62494.08,60897.25,61539.38,0
BOVESPA,20120424,61536.70,62000.67,61380.23,61971.14,0
BOVESPA,20120425,61988.57,62440.57,61327.64,61750.38,0
BOVESPA,20120426,61750.38,62282.00,61032.82,62198.06,0
BOVESPA,20120427,62202.85,62486.15,61666.99,61691.21,0
BOVESPA,20120430,61691.11,61900.06,61230.61,61820.26,0
BOVESPA,20120502,61820.26,62502.33,61593.93,62423.56,0
BOVESPA,20120503,62426.66,62782.95,61731.09,62104.15,0
BOVESPA,20120504,62103.61,62166.92,60438.18,60820.93,0
BOVESPA,20120507,60801.88,61299.15,60391.00,61220.43,0
BOVESPA,20120508,61217.94,61217.94,59871.03,60365.48,0
BOVESPA,20120509,60345.76,60345.76,59198.99,59786.12,0
BOVESPA,20120510,59795.55,60751.68,59636.96,59702.05,0
BOVESPA,20120511,59702.62,60340.00,59138.44,59445.21,0
BOVESPA,20120514,59443.21,59443.21,57538.83,57539.61,0
BOVESPA,20120515,57539.61,58024.07,56144.55,56237.97,0
BOVESPA,20120516,56245.47,57693.21,55415.13,55887.57,0
BOVESPA,20120517,55886.30,56295.93,54038.20,54038.20,0
BOVESPA,20120518,54032.23,54913.65,53856.02,54513.16,0
BOVESPA,20120521,54515.71,56678.26,54515.71,56590.24,0
BOVESPA,20120522,56586.03,56586.03,54886.46,55038.75,0
BOVESPA,20120523,55038.75,55051.70,53028.11,54619.48,0
BOVESPA,20120524,54619.98,54819.95,53176.42,54063.00,0
BOVESPA,20120525,54061.68,54970.03,53846.85,54463.16,0
BOVESPA,20120528,54466.91,55608.56,54466.91,55212.69,0
BOVESPA,20120529,55213.60,55763.24,54554.22,54633.06,0
BOVESPA,20120530,54632.11,54632.11,53382.14,53797.91,0
BOVESPA,20120531,53804.77,54508.80,53089.51,54490.41,0
BOVESPA,20120601,54488.05,54488.05,53086.80,53402.90,0
BOVESPA,20120604,53407.54,53959.82,53367.46,53416.75,0
BOVESPA,20120605,53413.16,53917.35,52481.44,52481.44,0
BOVESPA,20120606,52486.29,54194.55,52486.29,54156.04,0
BOVESPA,20120608,54149.69,54432.00,53684.93,54429.85,0
BOVESPA,20120611,54434.12,55400.91,53904.50,54001.45,0
BOVESPA,20120612,54001.45,55049.03,53906.10,55049.03,0
BOVESPA,20120613,55041.48,55988.80,54523.49,55650.51,0
BOVESPA,20120614,55641.01,55768.92,54952.35,55351.67,0
BOVESPA,20120615,55349.45,56104.69,55202.78,56104.69,0
BOVESPA,20120618,56066.04,56578.65,55486.34,56195.21,0
BOVESPA,20120619,56210.07,57567.40,56210.07,57195.49,0
BOVESPA,20120620,57196.13,57611.46,56528.73,57166.55,0
BOVESPA,20120621,57162.02,57218.09,55505.17,55505.17,0
BOVESPA,20120622,55518.04,56019.35,55083.33,55439.50,0
BOVESPA,20120625,55405.71,55405.71,53745.09,53811.85,0
BOVESPA,20120626,53805.59,54193.25,53397.60,53836.57,0
BOVESPA,20120627,53837.07,54005.92,53083.76,53108.93,0
BOVESPA,20120628,53106.58,53305.99,52271.27,52652.25,0
BOVESPA,20120629,52656.26,54354.63,52656.26,54354.63,0
BOVESPA,20120702,54355.43,54753.84,53960.78,54692.79,0
BOVESPA,20120703,54703.51,56228.30,54703.51,55780.32,0
BOVESPA,20120704,55780.32,56322.19,55485.39,56076.82,0
BOVESPA,20120705,56083.48,56943.09,55828.18,56379.06,0
BOVESPA,20120706,56376.09,56376.09,54967.22,55394.05,0
BOVESPA,20120710,55392.42,55588.20,53667.73,53705.82,0
BOVESPA,20120711,53708.42,54135.48,53232.74,53569.14,0
BOVESPA,20120712,53563.56,53615.77,52489.08,53420.87,0
BOVESPA,20120713,53421.95,54427.51,53420.33,54330.51,0
BOVESPA,20120716,54315.89,54418.25,53215.81,53401.80,0
BOVESPA,20120717,53402.58,54037.28,53118.50,53909.47,0
BOVESPA,20120718,53908.82,54587.50,53551.46,54583.13,0
BOVESPA,20120719,54587.83,55490.84,54587.83,55346.65,0
BOVESPA,20120720,55337.37,55337.37,54137.60,54194.79,0
BOVESPA,20120723,54183.29,54183.29,52212.92,53033.96,0
BOVESPA,20120724,53037.82,53416.10,52399.02,52638.63,0
BOVESPA,20120725,52658.46,53232.62,52345.81,52607.54,0
BOVESPA,20120726,52638.42,54126.31,52638.42,54002.72,0
BOVESPA,20120727,54024.19,57046.30,54024.19,56553.12,0
BOVESPA,20120730,56550.61,57240.92,56089.96,57240.92,0
BOVESPA,20120731,57242.83,57465.94,56097.05,56097.05,0
BOVESPA,20120801,56091.30,56735.06,55424.79,56291.93,0
BOVESPA,20120802,56288.58,56288.58,55239.02,55520.40,0
BOVESPA,20120803,55523.58,57399.37,55523.58,57255.22,0
BOVESPA,20120806,57255.02,58995.91,56893.19,58344.61,0
BOVESPA,20120807,58342.84,59316.14,57678.65,57725.66,0
BOVESPA,20120808,57723.08,58963.63,57603.14,58950.98,0
BOVESPA,20120809,58949.78,59201.79,58115.01,58797.13,0
BOVESPA,20120810,58774.27,59365.43,58127.92,59280.93,0
BOVESPA,20120813,59280.83,59543.16,58600.68,59122.74,0
BOVESPA,20120814,59122.74,59605.11,57903.99,58082.92,0
BOVESPA,20120815,58082.92,58374.74,57630.11,58189.28,0
BOVESPA,20120816,58190.19,59543.61,58190.19,59445.79,0
BOVESPA,20120817,59443.15,59822.40,58943.89,59082.37,0
BOVESPA,20120820,59082.88,59462.33,58629.18,59283.09,0
BOVESPA,20120821,59297.60,60208.85,58684.16,58917.73,0
BOVESPA,20120822,58917.73,59584.60,58442.54,59380.76,0
BOVESPA,20120823,59381.56,59381.56,58145.43,58511.55,0
BOVESPA,20120824,58510.69,58750.42,57833.06,58425.76,0
BOVESPA,20120827,58424.36,58461.74,57852.74,58111.46,0
BOVESPA,20120828,58108.86,58745.24,57976.17,58406.40,0
BOVESPA,20120829,58413.68,58552.67,57060.95,57369.19,0
BOVESPA,20120830,57365.86,57507.82,56900.85,57256.43,0
BOVESPA,20120831,57257.43,57834.73,56719.36,57061.45,0
BOVESPA,20120903,57065.06,57456.87,56954.47,57281.45,0
BOVESPA,20120904,57272.08,57272.08,56202.50,56233.90,0
BOVESPA,20120905,56236.32,56904.02,56236.32,56863.91,0
BOVESPA,20120906,56868.20,58328.33,56868.20,58321.24,0
BOVESPA,20120910,58324.63,59420.96,58324.63,58404.10,0
BOVESPA,20120911,58404.68,59514.81,58404.08,59422.55,0
BOVESPA,20120912,59428.91,60135.78,59205.35,59921.80,0
BOVESPA,20120913,59920.71,62116.61,59629.04,61958.12,0
BOVESPA,20120914,61954.87,63428.28,61823.43,62105.47,0
BOVESPA,20120917,62105.75,62691.86,61551.85,61805.98,0
BOVESPA,20120918,61805.75,62131.76,61446.85,61804.33,0
BOVESPA,20120919,61806.12,62514.28,61518.90,61651.83,0
BOVESPA,20120920,61651.83,61908.39,60960.61,61687.97,0
BOVESPA,20120921,61694.81,62223.38,61300.05,61320.07,0
BOVESPA,20120924,61319.09,61931.64,61075.11,61909.99,0
