Name,Date,Open,High,Low,Close,Volume
FT-SE100,19980917,5273.90,5273.90,5101.50,5132.90,0
FT-SE100,19980918,5111.40,5152.20,5034.70,5055.60,0
FT-SE100,19980921,5047.20,5047.20,4899.60,4990.30,0
FT-SE100,19980922,5013.20,5124.10,5013.20,5103.30,0
FT-SE100,19980923,5122.00,5219.50,5122.00,5214.70,0
FT-SE100,19980924,5256.50,5322.30,5158.60,5167.60,0
FT-SE100,19980925,5136.90,5136.90,5016.00,5016.00,0
FT-SE100,19980928,5069.80,5097.30,5022.00,5093.50,0
FT-SE100,19980929,5073.30,5109.40,5042.70,5108.70,0
FT-SE100,19980930,5114.20,5114.20,5003.90,5064.40,0
FT-SE100,19981001,5024.80,5024.80,4881.30,4908.20,0
FT-SE100,19981002,4897.30,4897.30,4724.20,4750.40,0
FT-SE100,19981005,4743.80,4779.80,4643.30,4648.70,0
FT-SE100,19981006,4682.20,4863.70,4682.20,4854.00,0
FT-SE100,19981007,4871.10,4949.50,4777.10,4828.90,0
FT-SE100,19981008,4828.70,4828.70,4599.20,4698.90,0
FT-SE100,19981009,4716.90,4823.40,4716.90,4823.40,0
FT-SE100,19981012,4841.50,5043.40,4841.50,5037.60,0
FT-SE100,19981013,5018.80,5052.80,4956.40,4990.10,0
FT-SE100,19981014,4976.90,5052.40,4935.70,5038.40,0
FT-SE100,19981015,5054.50,5125.60,5011.00,5056.30,0
FT-SE100,19981016,5149.60,5208.10,5099.90,5133.10,0
FT-SE100,19981019,5130.70,5130.70,5055.70,5077.50,0
FT-SE100,19981020,5076.90,5267.90,5076.90,5251.90,0
FT-SE100,19981021,5237.90,5282.40,5203.20,5206.60,0
FT-SE100,19981022,5210.60,5259.40,5210.60,5229.90,0
FT-SE100,19981023,5225.90,5238.30,5159.90,5217.10,0
FT-SE100,19981026,5236.50,5329.00,5215.20,5231.50,0
FT-SE100,19981027,5270.10,5372.10,5231.50,5331.20,0
FT-SE100,19981028,5291.40,5293.90,5238.70,5293.90,0
FT-SE100,19981029,5287.10,5362.70,5276.10,5358.50,0
FT-SE100,19981030,5398.10,5455.20,5398.10,5438.40,0
FT-SE100,19981102,5454.30,5564.40,5453.70,5525.50,0
FT-SE100,19981103,5520.00,5566.50,5480.00,5503.90,0
FT-SE100,19981104,5532.60,5645.10,5503.90,5622.90,0
FT-SE100,19981105,5613.10,5613.10,5467.90,5479.80,0
FT-SE100,19981106,5504.30,5575.30,5458.50,5491.00,0
FT-SE100,19981109,5489.90,5507.10,5399.10,5433.90,0
FT-SE100,19981110,5426.80,5435.70,5359.50,5432.30,0
FT-SE100,19981111,5449.30,5516.30,5449.30,5476.80,0
FT-SE100,19981112,5464.20,5464.20,5402.40,5449.00,0
