Name,Date,Open,High,Low,Close,Volume
CAC40,20070524,6069.06,6110.36,6039.32,6048.31,0
CAC40,20070525,6019.08,6073.37,6011.49,6057.49,0
CAC40,20070528,6066.92,6073.99,6051.17,6071.47,0
CAC40,20070529,6078.00,6079.67,6044.51,6056.39,0
CAC40,20070530,6014.61,6046.11,5986.26,6042.15,0
CAC40,20070531,6086.05,6119.33,6066.98,6104.00,0
CAC40,20070601,6105.61,6168.15,6105.61,6168.15,0
CAC40,20070604,6156.98,6163.90,6112.29,6125.81,0
CAC40,20070605,6136.99,6142.37,6076.59,6078.54,0
CAC40,20070606,6073.10,6080.70,5971.42,5977.87,0
CAC40,20070607,5987.81,5999.81,5879.05,5890.49,0
CAC40,20070608,5869.99,5917.84,5837.14,5883.29,0
CAC40,20070611,5937.70,5948.02,5915.06,5940.09,0
CAC40,20070612,5923.14,5944.59,5882.44,5898.16,0
CAC40,20070613,5878.60,5951.12,5851.48,5934.27,0
CAC40,20070614,5975.34,6047.23,5971.06,6047.23,0
CAC40,20070615,6062.87,6122.31,6056.68,6105.28,0
CAC40,20070618,6115.08,6118.82,6065.08,6087.15,0
CAC40,20070619,6092.87,6106.89,6058.36,6071.67,0
CAC40,20070620,6097.03,6132.14,6090.27,6093.29,0
CAC40,20070621,6042.72,6063.40,5995.37,6029.79,0
CAC40,20070622,6044.41,6055.32,6009.10,6023.25,0
CAC40,20070625,5971.64,6010.30,5943.24,6002.85,0
CAC40,20070626,5962.82,5990.01,5939.23,5953.36,0
CAC40,20070627,5916.81,5948.12,5897.80,5941.67,0
CAC40,20070628,5993.94,6006.31,5976.23,6006.31,0
CAC40,20070629,6028.38,6054.93,5976.95,6054.93,0
CAC40,20070702,6022.25,6040.33,6011.38,6026.95,0
CAC40,20070703,6066.62,6083.99,6065.11,6069.84,0
CAC40,20070704,6081.32,6104.57,6079.54,6098.08,0
CAC40,20070705,6112.59,6115.09,6051.92,6059.53,0
CAC40,20070706,6060.40,6106.57,6059.60,6102.69,0
CAC40,20070709,6119.00,6133.12,6097.78,6104.66,0
CAC40,20070710,6104.57,6126.24,6000.90,6019.22,0
CAC40,20070711,5970.52,6010.25,5936.90,6001.09,0
CAC40,20070712,6027.52,6103.05,5989.44,6103.05,0
CAC40,20070713,6154.82,6154.97,6105.21,6117.96,0
CAC40,20070716,6119.15,6132.29,6101.55,6125.60,0
CAC40,20070717,6108.29,6114.42,6061.78,6099.21,0
CAC40,20070718,6041.73,6062.14,5995.97,5995.97,0
CAC40,20070719,6037.86,6080.48,6027.19,6065.50,0
CAC40,20070720,6049.18,6076.26,5952.22,5957.16,0
CAC40,20070723,5944.32,6009.16,5929.75,6009.16,0
CAC40,20070724,5990.99,6006.52,5897.94,5907.47,0
CAC40,20070725,5884.14,5907.71,5804.17,5837.11,0
CAC40,20070726,5861.31,5867.51,5675.05,5675.05,0
CAC40,20070727,5625.66,5721.83,5608.28,5643.96,0
CAC40,20070730,5644.70,5684.57,5612.36,5646.36,0
CAC40,20070731,5700.65,5754.00,5691.21,5751.08,0
CAC40,20070801,5618.11,5701.21,5561.87,5654.30,0
CAC40,20070802,5700.24,5720.17,5661.09,5682.07,0
CAC40,20070803,5701.74,5701.74,5583.83,5597.89,0
CAC40,20070806,5523.30,5573.22,5516.65,5532.99,0
CAC40,20070807,5610.75,5627.28,5579.19,5620.40,0
CAC40,20070808,5671.98,5766.56,5652.52,5749.29,0
CAC40,20070809,5729.70,5742.05,5562.94,5624.78,0
CAC40,20070810,5518.90,5558.94,5434.93,5448.63,0
CAC40,20070813,5509.21,5576.89,5495.22,5569.28,0
CAC40,20070814,5513.78,5574.37,5463.39,5478.66,0
CAC40,20070815,5404.42,5454.65,5378.41,5442.72,0
CAC40,20070816,5334.18,5344.17,5263.15,5265.47,0
CAC40,20070817,5253.44,5450.35,5217.70,5363.63,0
CAC40,20070820,5426.08,5447.61,5390.06,5399.38,0
CAC40,20070821,5411.24,5445.50,5345.08,5418.78,0
CAC40,20070822,5450.40,5531.86,5448.52,5518.17,0
CAC40,20070823,5574.33,5596.16,5523.33,5523.33,0
CAC40,20070824,5495.22,5578.88,5491.20,5569.38,0
CAC40,20070827,5600.70,5617.79,5584.84,5590.54,0
CAC40,20070828,5579.72,5579.82,5462.27,5474.17,0
CAC40,20070829,5440.86,5520.02,5425.90,5520.02,0
CAC40,20070830,5585.39,5605.98,5521.10,5592.53,0
CAC40,20070831,5631.18,5686.47,5618.85,5662.70,0
CAC40,20070903,5676.45,5680.89,5639.55,5651.27,0
CAC40,20070904,5637.92,5679.95,5602.89,5672.72,0
CAC40,20070905,5653.65,5666.89,5548.69,5551.55,0
CAC40,20070906,5588.30,5596.43,5503.12,5576.62,0
CAC40,20070907,5566.63,5595.63,5417.26,5430.10,0
CAC40,20070910,5431.40,5459.34,5378.04,5386.43,0
CAC40,20070911,5442.10,5491.80,5424.06,5478.94,0
CAC40,20070912,5493.70,5519.44,5462.56,5508.01,0
CAC40,20070913,5492.64,5574.62,5472.20,5565.97,0
CAC40,20070914,5538.63,5554.95,5487.27,5538.92,0
CAC40,20070917,5519.00,5519.00,5431.46,5439.37,0
CAC40,20070918,5418.41,5557.34,5417.01,5549.35,0
CAC40,20070919,5683.21,5744.74,5653.51,5730.82,0
CAC40,20070920,5684.18,5710.84,5670.52,5688.76,0
CAC40,20070921,5665.44,5724.99,5665.44,5700.65,0
