"350200575",TARNÓW,"2025","01","19",7.6,,-3.9,,0.3,,-6.6,,,"9",,,"8",,"8",7.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","01","20",6.8,,-3.9,,0.6,,-6.1,,,"9",,,"9",,"9",7.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","01","21",2.5,,-2.2,,0.7,,-4.5,,1.8,,S,,"9",,"9",,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","01","22",5.1,,0.4,,1.9,,-1.6,,0.1,,S,0,,,"9",0.6,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","01","23",6.8,,-0.4,,2.9,,-3.7,,0.7,,W,,"9",,"9",5.9,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","01","24",6.7,,0.0,,3.0,,-2.6,,,"9",,,"8",,"8",1.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","01","25",8.7,,1.4,,5.7,,-2.5,,,"9",,,"8",,"8",3.4,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,,"9",,"9",,"8"
"350200575",TARNÓW,"2025","01","26",11.7,,5.3,,7.4,,2.3,,,"9",,,"8",,"8",2.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,,"9",,"9",,"8"
"350200575",TARNÓW,"2025","01","27",11.4,,4.3,,7.9,,-0.5,,,"9",,,"9",,"9",6.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,,"9",,"9",,"8"
"350200575",TARNÓW,"2025","01","28",15.8,,2.5,,9.8,,-1.9,,0.2,,W,,"9",,"9",2.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
